Date,MinTemp,MaxTemp,Evaporation,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Rain
2013-04-09 00:00:00,15.4,21.7,2.4,3.6,90.0,72.0,1026.8,1024.3,17.2,19.8,1.6
2013-04-10 00:00:00,14.8,25.4,2.2,10.4,64.0,54.0,1024.6,1021.1,20.1,23.3,2.6
2013-04-11 00:00:00,15.4,26.8,4.6,10.8,65.0,38.0,1023.4,1021.4,20.5,25.3,0.0
2013-04-12 00:00:00,16.1,26.1,4.4,10.3,72.0,42.0,1025.9,1022.6,20.8,24.4,0.0
2013-04-13 00:00:00,15.9,26.5,4.8,10.7,61.0,47.0,1021.5,1016.1,21.6,25.2,0.0
2013-04-14 00:00:00,16.0,28.6,5.4,10.6,59.0,43.0,1013.8,1010.6,21.5,26.9,0.0
2013-04-15 00:00:00,17.0,27.3,5.8,5.7,62.0,54.0,1010.3,1007.4,20.3,25.2,0.0
2013-04-16 00:00:00,16.8,20.3,3.2,4.4,90.0,77.0,1015.3,1013.6,17.1,19.4,11.6
2013-04-17 00:00:00,13.8,21.1,4.0,7.7,71.0,68.0,1016.7,1014.1,19.0,20.6,0.0
2013-04-18 00:00:00,15.6,23.2,2.6,9.1,68.0,74.0,1014.6,1012.6,20.3,19.5,11.2
2013-04-19 00:00:00,13.4,19.0,4.6,10.5,54.0,44.0,1014.8,1012.9,15.9,18.2,0.4
2013-04-20 00:00:00,12.4,18.8,4.8,1.2,94.0,57.0,1013.0,1014.0,15.5,18.7,38.6
2013-04-21 00:00:00,10.7,19.2,2.8,9.7,67.0,60.0,1016.0,1012.6,15.6,18.5,3.0
2013-04-22 00:00:00,13.9,25.1,2.6,8.1,72.0,46.0,1010.8,1006.9,16.7,22.4,0.4
2013-04-23 00:00:00,12.6,24.7,3.6,10.4,49.0,48.0,1012.9,1011.9,17.6,21.3,0.0
2013-04-24 00:00:00,12.2,22.9,3.6,10.8,50.0,37.0,1018.8,1015.9,17.1,20.7,0.0
2013-04-25 00:00:00,12.8,22.5,4.8,10.1,44.0,46.0,1021.8,1019.4,16.2,20.1,0.0
2013-04-26 00:00:00,11.8,26.6,3.4,10.7,47.0,30.0,1022.8,1019.0,18.8,26.4,0.0
2013-04-27 00:00:00,13.8,26.3,4.4,9.5,50.0,41.0,1021.9,1017.3,20.4,24.6,0.0
2013-04-28 00:00:00,14.0,29.3,4.6,10.1,50.0,20.0,1018.9,1015.7,20.4,28.9,0.0
2013-04-29 00:00:00,14.7,23.5,6.2,9.3,72.0,71.0,1022.4,1020.9,19.9,22.7,0.0
2013-04-30 00:00:00,18.8,20.5,2.8,4.0,85.0,78.0,1025.7,1022.4,18.9,19.9,0.0
2013-05-01 00:00:00,16.2,24.4,1.2,7.4,79.0,79.0,1018.5,1014.4,19.6,20.8,0.0
2013-05-02 00:00:00,13.8,18.0,5.6,7.4,50.0,61.0,1025.4,1025.1,15.9,17.8,0.0
2013-05-03 00:00:00,11.1,23.5,3.0,10.2,58.0,41.0,1026.6,1020.2,17.0,21.9,0.0
2013-05-04 00:00:00,12.9,25.1,4.4,6.2,47.0,68.0,1017.7,1018.7,17.7,19.0,0.0
2013-05-05 00:00:00,12.6,18.1,6.4,9.1,58.0,42.0,1025.2,1022.3,15.0,17.8,0.0
2013-05-06 00:00:00,10.3,17.7,3.4,8.2,68.0,69.0,1026.6,1024.6,16.0,17.0,0.0
2013-05-07 00:00:00,11.4,20.0,3.0,8.8,76.0,56.0,1028.7,1027.2,17.0,19.7,0.0
2013-05-08 00:00:00,12.4,22.6,3.4,5.3,70.0,43.0,1031.1,1027.9,17.2,21.9,0.0
2013-05-09 00:00:00,12.3,24.1,1.8,10.2,65.0,47.0,1030.8,1027.1,17.1,23.0,0.0
2013-05-10 00:00:00,12.2,20.9,3.6,10.0,62.0,74.0,1030.8,1028.5,16.2,20.0,0.0
2013-05-11 00:00:00,12.8,21.8,2.0,4.3,74.0,67.0,1030.3,1027.4,17.7,20.9,0.0
2013-05-12 00:00:00,13.4,22.9,3.6,7.0,96.0,49.0,1027.2,1022.5,15.4,22.5,0.0
2013-05-13 00:00:00,13.8,24.2,2.0,1.8,73.0,72.0,1018.9,1014.0,16.3,20.2,0.0
2013-05-14 00:00:00,13.2,19.3,2.4,6.9,58.0,44.0,1014.0,1011.4,13.3,17.4,0.2
2013-05-15 00:00:00,8.9,21.7,2.8,9.8,46.0,27.0,1013.3,1009.5,15.1,21.4,0.0
2013-05-16 00:00:00,13.6,21.8,5.4,8.3,41.0,31.0,1010.1,1007.5,18.6,19.8,0.0
2013-05-17 00:00:00,11.5,19.8,4.6,10.1,43.0,32.0,1012.0,1010.7,15.5,18.4,0.0
2013-05-18 00:00:00,9.2,20.1,3.8,10.1,46.0,30.0,1014.7,1012.0,14.3,18.7,0.0
2013-05-19 00:00:00,8.4,20.0,3.6,9.1,46.0,28.0,1016.8,1014.2,12.9,18.5,0.0
2013-05-20 00:00:00,9.2,20.2,4.0,8.5,53.0,35.0,1018.5,1014.9,12.3,19.0,0.0
2013-05-21 00:00:00,9.1,22.7,4.0,9.1,43.0,61.0,1015.4,1013.1,16.7,18.9,0.0
2013-05-22 00:00:00,8.8,17.2,2.2,1.3,62.0,87.0,1014.9,1010.3,13.0,13.5,0.0
2013-05-23 00:00:00,10.7,19.0,5.2,0.7,82.0,55.0,1013.8,1012.9,15.4,18.8,38.4
2013-05-24 00:00:00,13.3,20.0,2.4,5.8,83.0,77.0,1018.9,1018.1,15.3,16.8,8.2
2013-05-25 00:00:00,10.7,18.6,3.8,9.4,69.0,60.0,1023.7,1022.3,14.6,17.6,9.0
2013-05-26 00:00:00,8.6,20.2,1.8,10.1,54.0,62.0,1025.5,1023.0,13.1,18.5,0.0
2013-05-27 00:00:00,10.9,18.0,3.2,7.1,68.0,67.0,1029.3,1028.3,13.8,17.5,0.2
2013-05-28 00:00:00,12.5,20.6,1.2,3.2,92.0,68.0,1032.9,1030.1,14.3,18.2,6.2
2013-05-29 00:00:00,11.7,22.9,2.0,4.9,91.0,52.0,1031.4,1027.7,13.5,22.2,0.0
2013-05-30 00:00:00,11.7,22.8,2.6,5.7,79.0,55.0,1029.3,1025.6,14.5,22.0,0.0
2013-05-31 00:00:00,11.9,25.0,1.6,9.1,73.0,35.0,1028.1,1023.7,16.2,24.3,0.0
2013-06-01 00:00:00,13.2,23.2,4.0,3.0,52.0,57.0,1019.0,1013.7,20.1,21.1,0.0
2013-06-02 00:00:00,14.5,17.0,3.0,1.8,96.0,60.0,1005.5,1009.7,14.9,15.5,14.8
2013-06-03 00:00:00,10.0,17.8,4.6,9.7,53.0,49.0,1020.5,1018.8,12.3,16.9,16.6
2013-06-04 00:00:00,10.6,19.0,3.6,9.3,53.0,65.0,1026.1,1023.8,14.3,18.0,0.0
2013-06-05 00:00:00,10.4,20.6,3.4,2.3,79.0,64.0,1026.0,1021.3,12.3,18.9,0.0
2013-06-06 00:00:00,12.1,21.8,1.6,2.3,57.0,49.0,1022.8,1019.9,16.3,20.5,0.0
2013-06-07 00:00:00,15.8,23.7,2.0,1.8,63.0,60.0,1019.6,1018.5,19.6,19.9,0.0
2013-06-08 00:00:00,14.3,17.6,3.0,1.5,64.0,66.0,1030.6,1028.7,16.1,16.4,0.0
2013-06-09 00:00:00,11.1,20.5,7.0,6.9,66.0,58.0,1028.6,1024.0,14.5,18.7,0.0
2013-06-10 00:00:00,10.1,21.7,1.4,3.9,81.0,71.0,1021.5,1018.5,12.6,18.4,0.0
2013-06-11 00:00:00,9.5,20.6,0.2,8.5,76.0,45.0,1020.9,1017.4,13.1,19.3,0.8
2013-06-12 00:00:00,10.0,16.2,2.0,1.0,71.0,86.0,1015.1,1009.6,13.2,16.0,0.0
2013-06-13 00:00:00,10.9,21.6,0.6,8.6,74.0,34.0,1006.9,1004.0,15.2,20.6,6.2
2013-06-14 00:00:00,10.1,20.8,3.6,7.0,55.0,41.0,1005.1,1003.0,15.5,18.7,0.2
2013-06-15 00:00:00,12.7,17.8,4.0,5.0,52.0,49.0,1010.0,1009.9,14.3,17.4,0.0
2013-06-16 00:00:00,9.5,16.9,3.2,9.5,52.0,54.0,1014.5,1011.6,12.6,15.9,0.0
2013-06-17 00:00:00,8.3,16.4,3.8,3.8,57.0,56.0,1009.5,1008.4,12.7,16.3,0.0
2013-06-18 00:00:00,8.6,17.0,1.6,8.0,61.0,60.0,1013.4,1012.2,12.2,15.8,0.0
2013-06-19 00:00:00,9.3,15.0,3.2,0.0,73.0,85.0,1021.7,1021.4,12.5,12.7,12.2
2013-06-20 00:00:00,8.6,15.1,2.8,7.2,63.0,66.0,1024.1,1021.1,11.9,14.2,2.6
2013-06-21 00:00:00,8.2,15.7,2.0,8.1,69.0,65.0,1021.5,1019.2,10.9,14.7,0.0
2013-06-22 00:00:00,7.6,14.5,2.4,0.0,90.0,89.0,1024.8,1024.4,7.7,10.7,2.8
2013-06-23 00:00:00,7.7,14.7,0.4,0.2,90.0,94.0,1028.4,1026.9,11.9,12.3,56.8
2013-06-24 00:00:00,9.7,15.0,0.2,0.1,81.0,67.0,1021.6,1017.7,11.9,14.5,50.0
2013-06-25 00:00:00,10.1,17.5,2.4,0.2,95.0,78.0,1016.2,1014.9,11.5,14.3,17.2
2013-06-26 00:00:00,11.1,19.6,1.4,4.3,81.0,81.0,1019.9,1020.2,16.0,15.8,9.2
2013-06-27 00:00:00,13.7,19.5,3.4,2.4,80.0,60.0,1022.7,1020.7,16.4,17.5,3.6
2013-06-28 00:00:00,13.0,16.5,2.8,0.0,92.0,81.0,1023.6,1022.5,14.6,16.2,26.2
2013-06-29 00:00:00,12.8,15.6,3.2,0.0,85.0,80.0,1024.9,1022.9,14.2,13.9,27.2
2013-06-30 00:00:00,11.8,15.7,2.0,2.2,93.0,88.0,1025.8,1023.5,12.5,15.0,59.2
2013-07-01 00:00:00,8.7,18.7,0.8,9.8,70.0,58.0,1024.2,1021.7,13.3,17.9,6.8
2013-07-02 00:00:00,8.7,20.1,2.2,9.8,63.0,39.0,1024.6,1020.7,12.8,19.3,0.0
2013-07-03 00:00:00,8.1,19.7,2.2,9.5,68.0,48.0,1024.2,1020.6,11.2,18.7,0.0
2013-07-04 00:00:00,7.2,24.2,2.6,9.8,63.0,27.0,1016.1,1011.2,12.9,23.7,0.0
2013-07-05 00:00:00,12.8,20.8,4.0,9.7,33.0,22.0,1010.7,1010.7,18.0,19.7,0.0
2013-07-06 00:00:00,7.4,18.5,4.2,9.8,40.0,24.0,1019.9,1018.0,12.2,18.2,0.0
2013-07-07 00:00:00,5.2,19.1,4.0,9.5,54.0,34.0,1026.9,1025.5,10.8,17.6,0.0
2013-07-08 00:00:00,6.5,18.6,2.2,9.1,61.0,45.0,1031.7,1029.9,11.0,16.1,0.0
2013-07-09 00:00:00,9.3,13.7,3.0,1.0,76.0,86.0,1035.2,1033.8,10.5,11.7,2.2
2013-07-10 00:00:00,8.9,15.6,1.2,2.7,78.0,73.0,1033.5,1031.6,11.1,14.9,9.4
2013-07-11 00:00:00,8.0,17.3,1.2,8.2,73.0,63.0,1035.2,1032.2,11.6,16.2,0.0
2013-07-12 00:00:00,8.2,20.8,1.2,8.4,76.0,42.0,1031.1,1026.9,10.9,20.1,0.0
2013-07-13 00:00:00,7.9,17.8,3.0,5.0,66.0,69.0,1029.2,1027.3,12.3,16.2,0.0
2013-07-14 00:00:00,8.3,19.4,1.0,8.5,71.0,52.0,1028.4,1025.2,12.5,18.3,0.0
2013-07-15 00:00:00,12.3,21.5,3.6,1.7,73.0,51.0,1024.5,1021.7,16.3,20.3,0.4
2013-07-16 00:00:00,13.8,21.6,0.2,3.4,86.0,64.0,1024.6,1021.9,14.7,19.9,0.6
2013-07-17 00:00:00,12.7,22.4,1.8,8.7,72.0,55.0,1023.7,1020.4,17.2,21.3,1.2
2013-07-18 00:00:00,12.8,23.3,2.4,3.9,75.0,66.0,1022.8,1019.0,16.0,20.1,0.0
2013-07-19 00:00:00,14.7,22.3,3.2,1.6,54.0,66.0,1015.3,1011.4,19.8,18.9,0.0
2013-07-20 00:00:00,12.9,22.0,2.4,8.9,54.0,30.0,1009.2,1005.0,17.8,19.6,1.2
2013-07-21 00:00:00,8.5,17.1,6.4,10.1,36.0,18.0,1015.7,1013.0,11.8,16.6,0.2
2013-07-22 00:00:00,6.8,18.5,3.8,9.9,49.0,19.0,1019.6,1016.2,11.6,17.8,0.0
2013-07-23 00:00:00,7.1,17.5,3.2,8.0,50.0,42.0,1019.9,1018.5,11.9,15.8,0.0
2013-07-24 00:00:00,10.4,16.1,4.0,4.8,55.0,54.0,1026.3,1026.4,14.1,15.1,0.0
2013-07-25 00:00:00,7.1,19.3,3.0,8.6,52.0,30.0,1029.7,1026.5,12.5,19.1,0.0
2013-07-26 00:00:00,7.8,20.9,3.4,9.3,61.0,29.0,1025.7,1023.1,11.4,18.7,0.0
2013-07-27 00:00:00,6.9,19.8,1.8,9.9,54.0,45.0,1030.8,1028.0,11.4,19.1,0.0
2013-07-28 00:00:00,7.9,20.1,3.6,6.8,71.0,47.0,1029.8,1025.5,11.8,19.6,0.0
2013-07-29 00:00:00,10.2,23.5,2.6,10.2,55.0,35.0,1025.1,1020.6,16.8,22.4,0.0
2013-07-30 00:00:00,10.8,20.1,3.4,3.4,56.0,50.0,1019.6,1017.8,15.6,19.3,0.0
2013-07-31 00:00:00,12.6,16.0,2.6,8.1,82.0,71.0,1023.8,1022.6,14.0,15.4,10.4
2013-08-01 00:00:00,7.9,17.6,3.4,10.1,59.0,54.0,1023.2,1020.1,12.8,17.0,0.0
2013-08-02 00:00:00,8.6,21.3,2.2,6.8,71.0,26.0,1018.1,1012.6,11.9,20.6,0.0
2013-08-03 00:00:00,11.3,19.5,3.6,10.0,47.0,24.0,1016.0,1012.1,13.6,19.1,0.0
2013-08-04 00:00:00,11.0,19.8,4.2,8.5,44.0,27.0,1013.7,1012.4,15.0,18.0,0.0
2013-08-05 00:00:00,8.9,21.5,3.8,10.0,38.0,29.0,1017.4,1013.5,15.7,20.1,0.0
2013-08-06 00:00:00,11.5,24.5,5.6,8.7,36.0,22.0,1011.7,1007.9,17.2,22.6,0.0
2013-08-07 00:00:00,10.6,17.3,4.8,8.3,52.0,44.0,1013.6,1009.3,13.1,16.4,0.6
2013-08-08 00:00:00,9.7,13.3,3.8,1.3,88.0,85.0,1008.4,1009.9,9.7,11.8,10.0
2013-08-09 00:00:00,7.7,19.0,0.6,6.7,54.0,31.0,1018.8,1013.9,12.1,18.5,5.0
2013-08-10 00:00:00,10.7,23.8,4.0,10.6,40.0,26.0,1015.9,1013.2,15.1,23.7,0.0
2013-08-11 00:00:00,8.8,22.3,3.8,10.4,50.0,19.0,1018.1,1013.4,14.6,20.9,0.0
2013-08-12 00:00:00,11.0,26.6,3.8,5.4,39.0,33.0,1005.8,1004.1,19.1,19.7,0.0
2013-08-13 00:00:00,8.3,22.6,5.8,10.8,25.0,21.0,1013.5,1012.1,16.4,22.0,0.0
2013-08-14 00:00:00,11.6,24.7,4.2,10.7,28.0,15.0,1013.3,1007.4,17.8,23.6,0.0
2013-08-15 00:00:00,10.2,16.6,8.0,10.7,37.0,37.0,1018.9,1019.7,12.7,15.6,0.0
2013-08-16 00:00:00,7.2,21.7,3.6,10.7,51.0,28.0,1023.7,1016.6,12.4,20.3,0.0
2013-08-17 00:00:00,12.0,25.5,6.2,10.5,31.0,27.0,1009.7,1006.7,19.1,23.2,0.0
2013-08-18 00:00:00,8.8,23.5,6.6,10.7,29.0,20.0,1016.6,1011.5,17.5,23.4,0.0
2013-08-19 00:00:00,12.8,22.2,7.8,9.9,24.0,18.0,1009.4,1007.0,18.5,19.8,0.0
2013-08-20 00:00:00,7.4,16.8,6.2,10.8,40.0,21.0,1013.7,1012.2,11.0,14.9,0.0
2013-08-21 00:00:00,6.8,18.0,3.0,10.3,45.0,30.0,1016.3,1013.5,12.2,15.7,0.0
2013-08-22 00:00:00,6.6,19.4,5.6,6.7,40.0,26.0,1013.8,1010.0,12.7,17.5,0.0
2013-08-23 00:00:00,10.8,19.9,4.0,2.5,38.0,33.0,1009.9,1008.7,16.9,18.2,0.0
2013-08-24 00:00:00,13.2,20.2,4.0,10.8,46.0,47.0,1019.8,1020.1,16.8,18.7,0.0
2013-08-25 00:00:00,9.9,23.0,4.2,10.7,56.0,40.0,1024.0,1020.0,14.2,21.3,0.0
2013-08-26 00:00:00,12.0,22.1,3.6,9.6,51.0,47.0,1024.5,1020.3,14.4,19.5,0.0
2013-08-27 00:00:00,12.1,19.8,2.2,9.4,47.0,76.0,1021.8,1018.6,16.7,18.1,0.0
2013-08-28 00:00:00,11.7,20.8,3.0,10.8,58.0,54.0,1021.3,1020.3,16.5,18.4,0.0
2013-08-29 00:00:00,11.5,22.8,3.8,6.7,69.0,50.0,1024.3,1019.3,15.7,21.1,0.0
2013-08-30 00:00:00,15.3,27.4,5.2,10.2,40.0,43.0,1014.6,1011.0,22.4,25.1,0.0
2013-08-31 00:00:00,14.9,23.3,5.8,8.2,52.0,42.0,1021.3,1020.1,17.5,21.3,0.0
2013-09-01 00:00:00,11.3,23.9,4.8,10.1,47.0,41.0,1028.5,1026.4,17.4,22.3,0.0
2013-09-02 00:00:00,12.2,24.4,4.0,11.0,61.0,35.0,1031.2,1028.9,17.4,22.0,0.0
2013-09-03 00:00:00,11.9,23.6,4.2,10.4,58.0,44.0,1034.0,1031.2,18.6,21.9,0.0
2013-09-04 00:00:00,12.9,23.7,3.8,10.1,59.0,35.0,1033.5,1028.4,19.1,22.0,0.0
2013-09-05 00:00:00,12.3,29.9,5.8,10.1,58.0,25.0,1027.3,1022.8,18.6,29.2,0.0
2013-09-06 00:00:00,16.6,22.6,5.0,8.5,82.0,65.0,1027.1,1023.1,18.8,22.0,0.0
2013-09-07 00:00:00,15.8,32.4,3.2,9.1,51.0,74.0,1022.3,1017.9,21.7,21.6,0.0
2013-09-08 00:00:00,16.9,21.9,4.6,1.7,81.0,76.0,1026.2,1023.1,17.1,18.3,0.0
2013-09-09 00:00:00,15.9,26.8,2.2,5.1,65.0,62.0,1020.7,1013.7,20.8,23.3,0.0
2013-09-10 00:00:00,20.0,33.6,7.4,9.7,27.0,9.0,1004.8,1000.3,26.8,31.6,0.0
2013-09-11 00:00:00,12.8,25.8,11.6,6.8,33.0,22.0,1011.9,1008.7,17.9,23.1,0.0
2013-09-12 00:00:00,11.4,24.7,6.4,10.2,36.0,19.0,1015.4,1010.3,18.0,23.5,0.0
2013-09-13 00:00:00,9.4,18.9,5.6,6.1,65.0,44.0,1021.9,1018.0,14.6,16.8,0.0
2013-09-14 00:00:00,14.1,21.2,3.4,8.4,67.0,74.0,1011.1,1009.4,18.7,17.9,6.2
2013-09-15 00:00:00,12.5,19.8,4.0,6.2,81.0,59.0,1018.4,1016.3,16.0,18.5,0.8
2013-09-16 00:00:00,15.1,18.1,2.2,0.0,79.0,90.0,1016.1,1010.2,16.3,16.4,0.2
2013-09-17 00:00:00,15.4,24.4,4.8,5.7,69.0,35.0,1000.5,997.9,18.1,22.8,62.2
2013-09-18 00:00:00,15.6,26.1,6.8,10.7,43.0,20.0,1001.8,999.9,20.7,25.5,0.4
2013-09-19 00:00:00,14.1,24.7,7.6,11.2,39.0,12.0,1005.7,1003.0,18.1,23.8,0.0
2013-09-20 00:00:00,12.2,22.6,6.2,10.3,28.0,28.0,1007.9,1006.8,18.7,18.0,0.0
2013-09-21 00:00:00,10.6,20.4,7.0,11.0,44.0,40.0,1014.9,1012.3,17.1,19.1,0.0
2013-09-22 00:00:00,10.9,24.2,4.6,10.5,46.0,54.0,1014.9,1011.3,18.3,23.2,0.0
2013-09-23 00:00:00,13.5,25.3,5.4,10.9,48.0,35.0,1012.0,1007.1,20.2,24.1,0.0
2013-09-24 00:00:00,17.0,30.4,7.4,5.3,28.0,24.0,1003.9,1000.2,23.7,29.0,0.0
2013-09-25 00:00:00,14.9,30.7,6.4,10.7,35.0,27.0,1009.6,1005.5,24.0,28.5,0.0
2013-09-26 00:00:00,15.7,32.9,8.4,11.4,23.0,13.0,1002.4,1005.8,27.4,26.4,0.0
2013-09-27 00:00:00,14.0,21.7,12.2,11.4,30.0,32.0,1019.9,1016.5,17.3,20.1,0.0
2013-09-28 00:00:00,11.5,30.4,8.0,11.5,33.0,7.0,1010.9,1005.3,20.2,28.8,0.0
2013-09-29 00:00:00,14.5,22.3,9.8,10.8,32.0,29.0,1017.4,1014.8,18.5,21.1,0.0
2013-09-30 00:00:00,12.6,29.2,6.4,10.6,42.0,21.0,1016.4,1010.2,20.5,28.7,0.0
2013-10-01 00:00:00,17.2,33.6,8.6,3.0,26.0,27.0,1003.2,1005.1,25.6,27.1,0.0
2013-10-02 00:00:00,12.3,27.8,9.8,11.2,27.0,15.0,1015.4,1007.3,19.0,27.1,0.0
2013-10-03 00:00:00,14.8,17.8,10.0,3.7,36.0,45.0,1011.0,1014.4,17.5,16.7,0.0
2013-10-04 00:00:00,9.8,18.8,3.8,10.6,48.0,38.0,1022.5,1019.3,15.3,18.5,1.0
2013-10-05 00:00:00,9.9,28.6,5.2,9.2,48.0,24.0,1016.5,1010.1,17.9,27.4,0.0
2013-10-06 00:00:00,13.8,32.7,5.6,11.2,38.0,13.0,1010.5,1004.5,20.6,30.5,0.0
2013-10-07 00:00:00,16.0,19.7,9.8,10.4,68.0,59.0,1011.3,1010.9,17.2,18.0,0.0
2013-10-08 00:00:00,14.5,20.0,5.8,11.2,67.0,60.0,1014.1,1016.0,16.6,17.5,1.2
2013-10-09 00:00:00,11.5,29.5,5.0,11.9,51.0,25.0,1019.0,1012.7,17.8,28.4,0.0
2013-10-10 00:00:00,17.1,37.8,10.0,10.0,12.0,3.0,1009.2,1002.9,28.0,37.2,0.0
2013-10-11 00:00:00,16.9,22.2,13.2,10.0,64.0,45.0,1013.3,1012.7,18.0,21.7,0.0
2013-10-12 00:00:00,14.4,26.8,5.8,11.2,63.0,56.0,1015.9,1009.4,18.8,24.1,0.0
2013-10-13 00:00:00,17.6,36.2,6.6,10.8,42.0,3.0,1001.9,996.1,24.7,34.2,0.0
2013-10-14 00:00:00,13.2,17.7,15.2,6.7,46.0,43.0,1014.6,1014.9,14.3,16.6,3.4
2013-10-15 00:00:00,9.7,24.8,5.8,12.1,38.0,32.0,1022.6,1018.4,15.3,20.7,0.0
2013-10-16 00:00:00,12.0,28.5,6.4,11.7,26.0,23.0,1018.8,1012.2,19.9,26.7,0.0
2013-10-17 00:00:00,17.0,33.9,11.2,5.2,18.0,3.0,1005.3,1002.9,27.2,32.6,0.0
2013-10-18 00:00:00,13.2,20.9,13.4,11.2,40.0,42.0,1025.8,1025.1,17.2,19.5,0.0
2013-10-19 00:00:00,12.6,23.8,6.8,12.1,49.0,35.0,1028.1,1024.3,18.3,22.0,0.0
2013-10-20 00:00:00,15.4,28.3,7.2,10.9,62.0,51.0,1021.5,1016.0,21.2,25.1,0.0
2013-10-21 00:00:00,16.8,32.5,6.2,10.3,51.0,28.0,1016.1,1011.4,22.1,31.6,0.0
2013-10-22 00:00:00,19.1,27.6,9.4,0.6,75.0,73.0,1016.2,1012.0,20.6,23.2,0.0
2013-10-23 00:00:00,20.2,33.7,2.8,11.9,43.0,11.0,1004.5,1002.3,27.4,32.6,3.8
2013-10-24 00:00:00,16.7,23.7,12.4,12.5,38.0,20.0,1011.9,1013.3,19.6,21.0,0.0
2013-10-25 00:00:00,11.4,25.1,10.8,10.4,27.0,28.0,1023.3,1019.0,16.1,20.0,0.0
2013-10-26 00:00:00,12.8,22.1,8.8,11.6,31.0,41.0,1021.0,1019.3,17.2,21.3,0.0
2013-10-27 00:00:00,14.5,23.1,6.0,9.1,50.0,47.0,1022.4,1020.7,20.1,20.6,0.0
2013-10-28 00:00:00,16.1,23.3,3.2,5.7,80.0,63.0,1019.5,1014.4,19.1,21.7,1.2
2013-10-29 00:00:00,16.9,24.3,4.8,5.0,71.0,74.0,1006.5,1008.5,20.3,18.5,5.2
2013-10-30 00:00:00,13.0,20.9,7.4,12.0,62.0,49.0,1019.7,1018.3,16.5,19.4,0.6
2013-10-31 00:00:00,16.4,24.1,5.4,9.8,52.0,54.0,1021.9,1019.4,20.1,21.1,0.0
2013-11-01 00:00:00,16.9,23.2,8.0,7.7,60.0,54.0,1023.7,1020.1,18.8,21.8,0.0
2013-11-02 00:00:00,16.3,30.8,5.6,7.1,63.0,41.0,1018.0,1012.2,20.7,28.3,0.0
2013-11-03 00:00:00,18.6,34.9,7.6,7.4,32.0,10.0,1010.1,1006.4,25.6,33.5,0.0
2013-11-04 00:00:00,14.8,18.4,11.2,11.7,52.0,51.0,1022.6,1023.8,15.4,17.1,0.0
2013-11-05 00:00:00,13.3,19.9,9.8,4.3,63.0,56.0,1028.1,1026.7,15.9,17.9,0.0
2013-11-06 00:00:00,11.9,23.7,4.6,12.2,48.0,44.0,1024.2,1019.2,19.1,21.4,0.0
2013-11-07 00:00:00,15.9,30.3,8.0,11.9,53.0,39.0,1017.0,1011.7,21.6,28.2,0.0
2013-11-08 00:00:00,19.1,34.0,9.4,8.3,36.0,41.0,1010.8,1005.7,26.4,28.1,0.0
2013-11-09 00:00:00,21.4,31.8,10.4,9.5,35.0,38.0,1006.2,1006.8,26.9,27.4,0.4
2013-11-10 00:00:00,15.5,20.0,9.6,0.7,89.0,59.0,1017.4,1017.3,15.8,18.9,2.2
2013-11-11 00:00:00,14.7,18.8,9.4,0.0,93.0,91.0,1018.2,1016.4,15.5,16.9,20.8
2013-11-12 00:00:00,15.1,22.4,1.8,4.9,86.0,63.0,1013.4,1011.8,18.1,21.6,7.4
2013-11-13 00:00:00,15.1,29.7,3.2,13.0,48.0,36.0,1014.4,1010.8,21.0,25.6,7.8
2013-11-14 00:00:00,16.9,28.6,9.6,13.2,27.0,36.0,1014.3,1011.4,21.9,23.4,0.0
2013-11-15 00:00:00,16.4,23.0,7.8,8.0,69.0,68.0,1015.8,1015.0,20.5,20.2,0.0
2013-11-16 00:00:00,14.5,21.2,4.8,5.6,75.0,79.0,1016.1,1014.8,18.1,18.9,80.4
2013-11-17 00:00:00,15.3,18.6,5.6,0.0,86.0,79.0,1015.5,1014.4,16.1,17.3,11.2
2013-11-18 00:00:00,14.9,19.6,4.0,0.0,83.0,97.0,1013.4,1010.6,17.1,17.7,13.6
2013-11-19 00:00:00,16.1,24.1,2.0,10.3,80.0,57.0,1011.5,1010.5,19.3,22.8,15.8
2013-11-20 00:00:00,17.0,26.7,6.8,12.0,72.0,55.0,1012.4,1010.6,21.1,25.2,0.0
2013-11-21 00:00:00,19.6,27.1,6.2,9.8,61.0,49.0,1012.7,1010.2,24.1,26.3,0.0
2013-11-22 00:00:00,20.1,25.9,9.8,2.9,74.0,61.0,1009.2,1006.5,21.8,23.1,2.2
2013-11-23 00:00:00,17.8,24.9,4.0,9.3,69.0,72.0,1005.7,1003.1,22.7,22.0,10.2
2013-11-24 00:00:00,17.3,23.1,5.0,13.0,64.0,50.0,1006.3,1005.2,19.8,21.8,0.4
2013-11-25 00:00:00,16.3,22.0,8.2,10.3,63.0,77.0,1008.2,1009.1,19.9,19.4,0.0
2013-11-26 00:00:00,15.8,21.1,7.4,7.7,62.0,51.0,1016.7,1016.6,17.6,20.2,0.4
2013-11-27 00:00:00,14.2,24.1,5.6,12.6,46.0,45.0,1018.2,1014.7,20.5,22.6,0.0
2013-11-28 00:00:00,17.3,29.3,8.0,11.2,55.0,45.0,1011.6,1004.6,22.9,27.6,0.0
2013-11-29 00:00:00,19.6,20.7,10.6,0.0,76.0,82.0,1005.9,1009.0,20.5,17.0,0.0
2013-11-30 00:00:00,14.4,21.6,3.4,7.3,64.0,56.0,1018.8,1019.7,18.2,19.8,8.4
